concept_code	display_name	applicability	current_weight	target_weight	change_status	comparison_group	anchor_code	rationale	exception_reference	source_reference
SLIVOVICE	Sliwowitz	APPLICABLE	0.2500	0.2500	UNCHANGED	COOKING_ALCOHOL	COOKING_ALCOHOL	Semantik: Pflaumenbrand als generische Spirituosenart; nicht auf eine Marke beschränkt und nicht mit Pflaumenlikör gleichsetzen. Vergleich: Kochalkohol (0.2500) in COOKING_ALCOHOL. Entscheidungsgrund: Der Alkohol ist als Kochzutat eine geschmacks- und verfahrensprägende Pflichtvorgabe; Sorte und Stil unterscheiden die Aufgabe zusätzlich, weshalb der einheitliche Kochalkoholvertrag 0,25 vorsieht.	COOKING_ALCOHOL_INDEPENDENT_LOW_WEIGHT	MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SMOKED_HADDOCK	geräucherter Schellfisch	APPLICABLE	0.5500	0.7500	CHANGED	HADDOCK	HADDOCK	Semantik: Geräucherter Schellfisch mit fester, blättriger Textur und deutlich salzig-rauchigem Aroma; Filets und größere Stücke, gekühlt oder tiefgekühlt, sind zulässig. Geräucherter Kabeljau, Seelachs und andere Räucherfische sind nicht gemeint. Vergleich: Schellfisch (0.7500) in HADDOCK. Entscheidungsgrund: Die Art beziehungsweise Tiergruppe ist festgelegt, Zuschnitt, Würzung und mehrere Gartechniken bleiben aber wählbar; das trägt eine eigenständige, gegenüber der offenen Familie leicht verdichtete Präsenz.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SMOKED_PAPRIKA	geräuchertes Paprikapulver	APPLICABLE	0.5500	0.7500	CHANGED	PAPRIKA_POWDER	PAPRIKA_POWDER	Semantik: Geräuchertes Paprikapulver mit süßer bis scharfer Ausprägung und deutlichem Raucharoma. Vergleich: Paprikapulver (1.0000) in PAPRIKA_POWDER. Entscheidungsgrund: Das einzelne Aroma ist klar festgelegt, kann aber über mehrere Gerichte, Techniken und Kombinationen eingesetzt werden; wie beim Anker bleibt ausreichend eigenständige Kochbreite.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SMOKED_SALMON	Räucherlachs	APPLICABLE	0.5500	0.5000	CHANGED	PRESERVED_FISH	PRESERVED_FISH	Semantik: Heiß- oder kaltgeräucherter Lachs mit salzigem Raucharoma; nicht bloß gebeizter Gravlax. Vergleich: konservierter Fisch (1.0000) in PRESERVED_FISH. Entscheidungsgrund: Konservierung und konkrete Produktform prägen Geschmack, Textur oder weitere Verarbeitung bereits vor; innerhalb der Familie bleibt die Zutat eigenständig, aber enger als der unverarbeitete Rohstoff.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SMOKED_TOFU	Räuchertofu	APPLICABLE	0.8000	0.7500	CHANGED	TOFU	TOFU	Semantik: Fester Tofu mit deutlichem Raucharoma, durch Räuchern oder entsprechende Verarbeitung; nicht fermentierter Tofu. Vergleich: Tofu (0.7500) in TOFU. Entscheidungsgrund: Die benannte Zutat ist gegenüber dem Oberbegriff konkretisiert, behält aber mehrere eigenständige Kochfunktionen und Zubereitungswege; die Familienüberschneidung rechtfertigt die maßvolle Verdichtung.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SMOKED_TROUT	Räucherforelle	APPLICABLE	0.4500	0.5000	CHANGED	PRESERVED_FISH	PRESERVED_FISH	Semantik: Geräucherte Forelle, ganz oder als Filet, mit festem Fleisch und mildem Raucharoma. Vergleich: konservierter Fisch (1.0000) in PRESERVED_FISH. Entscheidungsgrund: Konservierung und konkrete Produktform prägen Geschmack, Textur oder weitere Verarbeitung bereits vor; innerhalb der Familie bleibt die Zutat eigenständig, aber enger als der unverarbeitete Rohstoff.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SNOW_CRAB	Schneekrabbe	APPLICABLE	0.3000	0.5000	CHANGED	CRAB	CRAB	Semantik: Zartes, leicht süßliches Fleisch. Ganze Tiere, Sektionen, Scheren, Beine und reines ausgelöstes Fleisch sind zulässig; Königskrabbe und Surimi zählen nicht. Vergleich: Krabben (1.0000) in CRAB. Entscheidungsgrund: Konservierung oder stark festgelegte Produktform begrenzen Textur und Einsatz gegenüber frischer Rohware; die benannte Zutat bleibt dennoch ein eigenständiger Familienfall.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOBA	Soba	APPLICABLE	0.5500	0.7500	CHANGED	NOODLES	NOODLES	Semantik: Japanische dünne Nudeln mit Buchweizen als typischem Teigbestandteil; Buchweizenanteil und Beimischung von Weizen können variieren. Vergleich: Nudeln (1.0000) in NOODLES. Entscheidungsgrund: Getreideart oder Produktform sind benannt, lassen aber süße und herzhafte Anwendungen sowie mehrere Garmethoden zu; diese Breite trägt die eigenständige Zwischenstufe.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOBRASADA	Sobrasada	APPLICABLE	0.2500	0.5000	CHANGED	CURED_MEAT	CURED_MEAT	Semantik: Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; nicht Chorizo und nicht ’Nduja. Vergleich: gepökeltes oder luftgetrocknetes Fleisch (1.0000) in CURED_MEAT. Entscheidungsgrund: Rezeptur, Verarbeitung und typische Textur sind bei diesem benannten Produkt bereits wesentlich festgelegt; die Eigenständigkeit bleibt erhalten, die Familienverdichtung begrenzt aber seine relative Präsenz.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOFT_SHELL_CRAB	Softshell-Krabben	APPLICABLE	0.3000	0.5000	CHANGED	CRAB	CRAB	Semantik: Ganze Krabben unmittelbar nach der Häutung besitzen einen noch weichen, vollständig essbaren Panzer. Der weiche Panzer ist eine artübergreifende Produktform; ausgelöstes Fleisch und bloße Artbezeichnungen erfüllen sie nicht. Vergleich: Krabben (1.0000) in CRAB. Entscheidungsgrund: Konservierung oder stark festgelegte Produktform begrenzen Textur und Einsatz gegenüber frischer Rohware; die benannte Zutat bleibt dennoch ein eigenständiger Familienfall.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOFT_WHEAT_SEMOLINA	Weichweizengrieß	APPLICABLE	0.7000	0.7500	CHANGED	GRAINS	GRAINS	Semantik: Grieß aus Weichweizen, der beim Garen weich und cremig quillt. Besonders für Grießspeisen und zarte gebundene Massen geeignet; Hartweizengrieß ist nicht gemeint. Vergleich: Getreide oder Pseudogetreide (1.0000) in GRAINS. Entscheidungsgrund: Getreideart oder Produktform sind benannt, lassen aber süße und herzhafte Anwendungen sowie mehrere Garmethoden zu; diese Breite trägt die eigenständige Zwischenstufe.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOLE	Seezunge	APPLICABLE	0.3500	0.7500	CHANGED	WHITE_FISH	WHITE_FISH	Semantik: Seezunge als feiner magerer Plattfisch mit zartem, festem Fleisch; nicht Scholle. Vergleich: weißfleischiger Fisch (1.0000) in WHITE_FISH. Entscheidungsgrund: Die Art beziehungsweise Tiergruppe ist festgelegt, Zuschnitt, Würzung und mehrere Gartechniken bleiben aber wählbar; das trägt eine eigenständige, gegenüber der offenen Familie leicht verdichtete Präsenz.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOURDOUGH_BREAD	Sauerteigbrot	APPLICABLE	0.7500	0.7500	UNCHANGED	BREAD	BREAD	Semantik: Brot mit Sauerteig als prägendem Trieb- und Aromamittel; Getreide und Säuregrad bleiben offen. Vergleich: Brot oder Fladenbrot (1.0000) in BREAD. Entscheidungsgrund: Getreideart oder Produktform sind benannt, lassen aber süße und herzhafte Anwendungen sowie mehrere Garmethoden zu; diese Breite trägt die eigenständige Zwischenstufe.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOUR_CHERRY	Sauerkirsche	APPLICABLE	0.5000	0.7500	CHANGED	CHERRY	CHERRY	Semantik: Sauerkirsche mit deutlich höherer Säure als Süßkirsche; frisch, tiefgekühlt oder ungesüßt konserviert verwendbar. Vergleich: Kirsche (0.7500) in CHERRY. Entscheidungsgrund: Die benannte Zutat ist gegenüber dem Oberbegriff konkretisiert, behält aber mehrere eigenständige Kochfunktionen und Zubereitungswege; die Familienüberschneidung rechtfertigt die maßvolle Verdichtung.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOUR_CREAM	saure Sahne	APPLICABLE	0.7500	0.7500	UNCHANGED	CULTURED_DAIRY	CULTURED_DAIRY	Semantik: Gesäuerter Rahm mit frischer Säure und mittlerem Fettgehalt; nicht Crème fraîche oder Quark. Vergleich: gesäuertes Milchprodukt (1.0000) in CULTURED_DAIRY. Entscheidungsgrund: Die konkrete Produktausprägung besitzt ein eigenes Profil, bleibt aber über mehrere Koch-, Back- oder Servierfunktionen einsetzbar; das trägt die Zwischenstufe gegenüber dem offenen Oberbegriff.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOUR_RYE_STARTER	Żur-Saueransatz	APPLICABLE	0.3000	0.5000	CHANGED	FERMENTED_SEASONINGS	FERMENTED_SEASONINGS	Semantik: Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek; nicht die fertige Suppe. Gewürzzusätze können variieren. Vergleich: fermentierte Würzzutat (1.0000) in FERMENTED_SEASONINGS. Entscheidungsgrund: Die fertige Würzform bringt ein eigenes Aroma- und häufig Texturprofil mit; gegenüber dem Anker ist sie eigenständig, beschränkt aber freie Würzung und Gerichtsausrichtung, weshalb die Familie kompakt auf dieser Stufe bleibt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOYBEANS	Sojabohnen	APPLICABLE	0.5000	0.7500	CHANGED	BEANS	BEANS	Semantik: Reife Sojabohnen als trockene oder vorgegarte Hülsenfrucht; nicht junge grüne Edamame. Vergleich: Bohnen (1.0000) in BEANS. Entscheidungsgrund: Art oder Sorte sind festgelegt, doch Zuschnitt, Garmethode und Kombination bleiben in mehreren süßen beziehungsweise herzhaften Anwendungen offen; das entspricht den eigenständigen Rohstoff-Peers der Familie.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOY_DRINK	Sojamilch	APPLICABLE	0.6000	0.7500	CHANGED	PLANT_DRINKS	SOY_DRINK	Semantik: Flüssiger Pflanzendrink aus Sojabohnen; gesüßte und ungesüßte Varianten sind umfasst. Vergleich: Sojamilch (0.7500) in PLANT_DRINKS. Entscheidungsgrund: Die konkrete Produktausprägung besitzt ein eigenes Profil, bleibt aber über mehrere Koch-, Back- oder Servierfunktionen einsetzbar; das trägt die Zwischenstufe gegenüber dem offenen Oberbegriff.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOY_PRODUCTS	Sojazutat	APPLICABLE	0.5500	1.0000	CHANGED	LEGUMES	LEGUMES	Semantik: Offene Vorgabe für Sojabohnen und daraus hergestellte kulinarische Produkte; konkrete Verarbeitung bleibt wählbar. Vergleich: Hülsenfrüchte (1.0000) in LEGUMES. Entscheidungsgrund: Die Zeile ist eine breite drawable Rohstofffamilie und lässt Sorte sowie rohe, gegarte oder weiterverarbeitete Umsetzung offen; sie bleibt deshalb der volle Referenzpunkt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SOY_SAUCE	Sojasauce	APPLICABLE	0.7000	0.5000	CHANGED	FERMENTED_SEASONINGS	FERMENTED_SEASONINGS	Semantik: Fermentierte salzige Würzsauce auf Sojabohnenbasis; Stil, Weizenanteil, Farbe und Intensität bleiben offen. Vergleich: fermentierte Würzzutat (1.0000) in FERMENTED_SEASONINGS. Entscheidungsgrund: Die fertige Würzform bringt ein eigenes Aroma- und häufig Texturprofil mit; gegenüber dem Anker ist sie eigenständig, beschränkt aber freie Würzung und Gerichtsausrichtung, weshalb die Familie kompakt auf dieser Stufe bleibt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPAETZLE	Spätzle	APPLICABLE	0.7500	0.7500	UNCHANGED	NOODLES	NOODLES	Semantik: Weiche unregelmäßige Eiernudeln aus zähflüssigem Teig; frisch, getrocknet oder vorgegart verwendbar. Vergleich: Nudeln (1.0000) in NOODLES. Entscheidungsgrund: Getreideart oder Produktform sind benannt, lassen aber süße und herzhafte Anwendungen sowie mehrere Garmethoden zu; diese Breite trägt die eigenständige Zwischenstufe.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPAGHETTI	Spaghetti	APPLICABLE	0.8500	0.7500	CHANGED	WHEAT_PASTA	WHEAT_PASTA	Semantik: Lange dünne runde Weizenpasta; Vollkorn- und gewöhnliche Hartweizenvarianten sind umfasst. Vergleich: Weizenpasta (0.7500) in WHEAT_PASTA. Entscheidungsgrund: Die benannte Zutat ist gegenüber dem Oberbegriff konkretisiert, behält aber mehrere eigenständige Kochfunktionen und Zubereitungswege; die Familienüberschneidung rechtfertigt die maßvolle Verdichtung.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPAGHETTI_SQUASH	Spaghettikürbis	APPLICABLE	0.4500	0.7500	CHANGED	PUMPKIN	PUMPKIN	Semantik: Kürbis, dessen gegartes Fruchtfleisch in spaghettiartige Fasern zerfällt; nicht Pasta. Vergleich: Kürbis (0.7500) in PUMPKIN. Entscheidungsgrund: Die benannte Zutat ist gegenüber dem Oberbegriff konkretisiert, behält aber mehrere eigenständige Kochfunktionen und Zubereitungswege; die Familienüberschneidung rechtfertigt die maßvolle Verdichtung.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPECULAAS_SPICE	Spekulatiusgewürz	APPLICABLE	0.4000	0.5000	CHANGED	SPICE_BLENDS	SPICE_BLENDS	Semantik: Gewürzmischung für Speculaas/Spekulatius, typischerweise auf Basis von Zimt mit weiteren warmen Gewürzen wie Nelke und Muskat; Zusammensetzung kann variieren und Zucker wird nicht vorausgesetzt. Vergleich: Gewürzmischung (1.0000) in SPICE_BLENDS. Entscheidungsgrund: Die fertige Würzform bringt ein eigenes Aroma- und häufig Texturprofil mit; gegenüber dem Anker ist sie eigenständig, beschränkt aber freie Würzung und Gerichtsausrichtung, weshalb die Familie kompakt auf dieser Stufe bleibt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPECULOOS	Spekulatius	APPLICABLE	0.5000	0.5000	UNCHANGED	CONFECTIONERY	MARZIPAN	Semantik: Knuspriges karamellisiertes Gewürzgebäck der Spekulatius-/Speculoos-Familie. Gemeint ist der fertige Keks, nicht eine Gewürzmischung; konkrete Gewürzzusammensetzung und Fettquelle können variieren. Vergleich: Marzipan (0.5000) in CONFECTIONERY. Entscheidungsgrund: Rezeptur, Verarbeitung und typische Textur sind bei diesem benannten Produkt bereits wesentlich festgelegt; die Eigenständigkeit bleibt erhalten, die Familienverdichtung begrenzt aber seine relative Präsenz.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPELT	Dinkel	APPLICABLE	0.6000	0.7500	CHANGED	GRAINS	GRAINS	Semantik: Dinkelkorn als Getreide mit nussigem Aroma; ganz, geschrotet oder als Flocken, nicht Dinkelmehl. Vergleich: Getreide oder Pseudogetreide (1.0000) in GRAINS. Entscheidungsgrund: Getreideart oder Produktform sind benannt, lassen aber süße und herzhafte Anwendungen sowie mehrere Garmethoden zu; diese Breite trägt die eigenständige Zwischenstufe.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPICES	Gewürz oder trockenes Würzmittel	NOT_APPLICABLE	0.4500	0.4500	UNCHANGED	STRUCTURE_ONLY	SPICES	Reiner, nicht ziehbarer Strukturknoten mit Kindern, ohne eigene Availability, Novelty oder Rollen. Der historische technische Wert bleibt unverändert und dient ausdrücklich weder als fachlicher Zielwert noch als Anker für drawable Konzepte.	STRUCTURE_ONLY_NOT_APPLICABLE	MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPICE_BLENDS	Gewürzmischung	APPLICABLE	0.3500	1.0000	CHANGED	SPICES	CUMIN	Semantik: Offene Vorgabe für bewusst zusammengesetzte trockene Gewürzmischungen; Stil und Schärfe bleiben offen. Vergleich: Kreuzkümmel (0.7500) in SPICES. Entscheidungsgrund: Die Zeile lässt als drawable Gewürzfamilie konkrete Sorte, Form und Aromenausprägung offen; sie bildet daher den breiten Referenzpunkt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPINACH	Spinat	APPLICABLE	1.0000	0.7500	CHANGED	LEAFY_GREENS	LEAFY_GREENS	Semantik: Spinatblätter mit mild-grünem, leicht mineralischem Geschmack; frisch oder tiefgekühlt verwendbar. Vergleich: Blattgemüse (1.0000) in LEAFY_GREENS. Entscheidungsgrund: Art oder Sorte sind festgelegt, doch Zuschnitt, Garmethode und Kombination bleiben in mehreren süßen beziehungsweise herzhaften Anwendungen offen; das entspricht den eigenständigen Rohstoff-Peers der Familie.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPINY_LOBSTER	Langusten	APPLICABLE	0.2500	0.5000	CHANGED	CRAYFISH_AND_LOBSTERS	CRAYFISH_AND_LOBSTERS	Semantik: Festes, süßliches Schwanzfleisch. Ganze Tiere und rohe oder gegarte Schwänze mit oder ohne Panzer sind zulässig; Hummer, Kaisergranat und Bärenkrebse zählen nicht. Vergleich: Krebse (1.0000) in CRAYFISH_AND_LOBSTERS. Entscheidungsgrund: Konservierung oder stark festgelegte Produktform begrenzen Textur und Einsatz gegenüber frischer Rohware; die benannte Zutat bleibt dennoch ein eigenständiger Familienfall.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPLIT_PEAS	Spalterbsen	APPLICABLE	0.7000	0.7500	CHANGED	PEAS	PEAS	Semantik: Getrocknete geschälte und halbierte Erbsen für Suppen, Pürees oder Eintöpfe; Farbe bleibt offen. Vergleich: Erbsen (1.0000) in PEAS. Entscheidungsgrund: Art oder Sorte sind festgelegt, doch Zuschnitt, Garmethode und Kombination bleiben in mehreren süßen beziehungsweise herzhaften Anwendungen offen; das entspricht den eigenständigen Rohstoff-Peers der Familie.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPRING_ONION	Frühlingszwiebel	APPLICABLE	0.8500	0.7500	CHANGED	ALLIUM_VEGETABLES	ALLIUM_VEGETABLES	Semantik: Frühlingszwiebel mit mildem Zwiebelaroma; weißer und grüner Teil sind essbar. Vergleich: Lauch- und Zwiebelgemüse (1.0000) in ALLIUM_VEGETABLES. Entscheidungsgrund: Art oder Sorte sind festgelegt, doch Zuschnitt, Garmethode und Kombination bleiben in mehreren süßen beziehungsweise herzhaften Anwendungen offen; das entspricht den eigenständigen Rohstoff-Peers der Familie.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SPROUTS	Sprossen	APPLICABLE	0.4500	1.0000	CHANGED	VEGETABLES	VEGETABLES	Semantik: Offene Vorgabe für essbare junge Keimlinge; Pflanzenart, Größe und roh oder gegart bleiben wählbar. Vergleich: Gemüse (1.0000) in VEGETABLES. Entscheidungsgrund: Die Zeile ist eine breite drawable Rohstofffamilie und lässt Sorte sowie rohe, gegarte oder weiterverarbeitete Umsetzung offen; sie bleibt deshalb der volle Referenzpunkt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SQUID	Kalmar	APPLICABLE	0.5000	0.7500	CHANGED	MOLLUSCS	MOLLUSCS	Semantik: Kalmar mit röhrenförmigem Mantel und Armen; kurz oder sehr lange garen, nicht Oktopus oder Sepia. Vergleich: Weichtiere (1.0000) in MOLLUSCS. Entscheidungsgrund: Die Art beziehungsweise Tiergruppe ist festgelegt, Zuschnitt, Würzung und mehrere Gartechniken bleiben aber wählbar; das trägt eine eigenständige, gegenüber der offenen Familie leicht verdichtete Präsenz.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
SRIRACHA	Sriracha	APPLICABLE	0.5500	0.5000	CHANGED	CHILI_CONDIMENTS	CHILI_CONDIMENTS	Semantik: Glatte fermentierte oder gereifte Chilisauce nach Sriracha-Art mit Knoblauch, Säure und leichter Süße. Vergleich: Chilisauce oder -paste (1.0000) in CHILI_CONDIMENTS. Entscheidungsgrund: Die fertige Würzform bringt ein eigenes Aroma- und häufig Texturprofil mit; gegenüber dem Anker ist sie eigenständig, beschränkt aber freie Würzung und Gerichtsausrichtung, weshalb die Familie kompakt auf dieser Stufe bleibt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
STARCHES	stärkehaltige Zutat oder Sättigungsbeilage	APPLICABLE	0.4500	1.0000	CHANGED	STARCHES	STARCHES	Semantik: Offene Vorgabe für stärkeprägende Zutaten oder Sättigungsbeilagen; Getreide, Knolle und Produktform bleiben wählbar. Vergleich: stärkehaltige Zutat oder Sättigungsbeilage (1.0000) in STARCHES. Entscheidungsgrund: Der drawable Oberbegriff lässt Getreideart oder konkrete Stärkeform und spätere Technik offen und bleibt deshalb der breite Referenzpunkt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
STARCH_BINDERS	Stärke oder Bindemittel	APPLICABLE	0.4000	1.0000	CHANGED	STARCHES	STARCHES	Semantik: Offene Vorgabe für isolierte Stärke und andere neutrale Bindemittel; Rohstoff und Bindeeigenschaft bleiben offen. Vergleich: stärkehaltige Zutat oder Sättigungsbeilage (1.0000) in STARCHES. Entscheidungsgrund: Der drawable Oberbegriff lässt Getreideart oder konkrete Stärkeform und spätere Technik offen und bleibt deshalb der breite Referenzpunkt.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
STARFRUIT	Karambole	APPLICABLE	0.4500	0.7500	CHANGED	TROPICAL_FRUIT	TROPICAL_FRUIT	Semantik: Saftig-knackige Sternfrucht mit je nach Reife deutlich säuerlichem bis mild süßem Geschmack; roh, in Salaten oder als säuernde Frucht in warmen Gerichten verwendbar. Vergleich: Tropenfrucht (1.0000) in TROPICAL_FRUIT. Entscheidungsgrund: Art oder Sorte sind festgelegt, doch Zuschnitt, Garmethode und Kombination bleiben in mehreren süßen beziehungsweise herzhaften Anwendungen offen; das entspricht den eigenständigen Rohstoff-Peers der Familie.		MAIN_C604408_FULL_MASTER_POSTGRESQL17;ISSUE_288_AGENTIC_REVIEW_2026-09-17
