"concept_code","display_name","review_applicability","product_form_basis","market_class","market_basis","proposed_availability","availability_note","evidence_requirement","evidence_search_terms","review_flags"
"SILKEN_TOFU","Seidentofu","APPLICABLE","Sehr weicher, kaum gepresster Tofu mit glatter puddingartiger Textur; nicht fester Tofu.","GENERAL_BROAD","Katalogpfad Tofu → pflanzliches Proteinprodukt → Sojazutat → Hülsenfrüchte. Warengruppe pflanzliches Proteinprodukt, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht fester Tofu«. Allgemein planbarer, aber nicht lokal garantierter Weg über eine vorab zu prüfendes Sortiment im Bereich »Kühlregal für Tofu und pflanzliche Proteinprodukte« eines großen Bornheimer Markts.","PLANNED","Seidentofu ist über ein vorab zu prüfendes Sortiment im Bereich »Kühlregal für Tofu und pflanzliche Proteinprodukte« eines großen Bornheimer Markts im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.","OPTIONAL","Seidentofu | Form: nicht fester Tofu | Bornheim gezielter Einkauf Deutschland Kühlregal für Tofu und pflanzliche Proteinprodukte",""
"SLIVOVICE","Sliwowitz","APPLICABLE","Pflaumenbrand als generische Spirituosenart; nicht auf eine Marke beschränkt und nicht mit Pflaumenlikör gleichsetzen.","GENERAL_BROAD","Sliwowitz: Weinquelles formgenaue Kategorie „Obstbrand aus Pflaumen“ enthält mehrere lagernde Flaschen; deutschlandweiter Versand in üblicherweise 1–3 Werktagen eröffnet Georgia einen planbaren Spirituosenweg nach Bornheim.","PLANNED","Sliwowitz: Weinquelles formgenaue Kategorie „Obstbrand aus Pflaumen“ enthält mehrere lagernde Flaschen; deutschlandweiter Versand in üblicherweise 1–3 Werktagen eröffnet Georgia einen planbaren Spirituosenweg nach Bornheim.","REQUIRED","Sliwowitz Sliwovitz Obstbrand aus Pflaumen mehrere Flaschen lagernd | Georgia Bornheim Weinquelle Deutschlandversand 1–3 Werktage | kein Pflaumenlikör","EVIDENCE_REQUIRED|BORDERLINE_PLANNED"
"SMOKED_PAPRIKA","geräuchertes Paprikapulver","APPLICABLE","Geräuchertes Paprikapulver mit süßer bis scharfer Ausprägung und deutlichem Raucharoma.","GENERAL_LOCAL","Katalogpfad Paprikapulver → Gewürz oder trockenes Würzmittel. Warengruppe Gewürz, formrelevanter Prüfhinweis aus der vollständigen Definition: »Paprikapulver mit süßer bis scharfer Ausprägung und deutlichem Raucharoma«. Regelweg in Bornheim über nahe Supermarktfilialen in Bornheim mit dem Bereich »Gewürz- und Trockenwürzregal«.","EASY","geräuchertes Paprikapulver: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.","OPTIONAL","geräuchertes Paprikapulver | Form: Paprikapulver mit süßer bis scharfer Ausprägung und deutlichem Raucharoma | Bornheim Gewürz- und Trockenwürzregal gewöhnlicher Handel",""
"SMOKED_SALMON","Räucherlachs","APPLICABLE","Heiß- oder kaltgeräucherter Lachs mit salzigem Raucharoma; nicht bloß gebeizter Gravlax.","GENERAL_LOCAL","Katalogpfad konservierter Fisch → Lachs → Fisch → fettreicher Fisch. Warengruppe konservierter Fisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht bloß gebeizter Gravlax«. Regelweg in Bornheim über die gewöhnliche Bornheimer Auslage »Fischkonserven- oder internationales Trockenwarenregal«.","EASY","Räucherlachs: gewöhnlicher lokaler Bezugsweg über den Bereich »Fischkonserven- oder internationales Trockenwarenregal«.","OPTIONAL","Räucherlachs | Form: nicht bloß gebeizter Gravlax | Bornheim Fischkonserven- oder internationales Trockenwarenregal gewöhnlicher Handel",""
"SMOKED_TOFU","Räuchertofu","APPLICABLE","Fester Tofu mit deutlichem Raucharoma, durch Räuchern oder entsprechende Verarbeitung; nicht fermentierter Tofu.","GENERAL_LOCAL","Katalogpfad Tofu → pflanzliches Proteinprodukt → Sojazutat → Hülsenfrüchte. Warengruppe pflanzliches Proteinprodukt, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht fermentierter Tofu«. Regelweg in Bornheim über nahe Supermarktfilialen in Bornheim mit dem Bereich »Kühlregal für Tofu und pflanzliche Proteinprodukte«.","EASY","Räuchertofu: gewöhnlicher lokaler Bezugsweg über den Bereich »Kühlregal für Tofu und pflanzliche Proteinprodukte«.","OPTIONAL","Räuchertofu | Form: nicht fermentierter Tofu | Bornheim Kühlregal für Tofu und pflanzliche Proteinprodukte gewöhnlicher Handel","RATING_RECONCILED_V2"
"SMOKED_TROUT","Räucherforelle","APPLICABLE","Geräucherte Forelle, ganz oder als Filet, mit festem Fleisch und mildem Raucharoma.","GENERAL_BROAD","Katalogpfad konservierter Fisch → Forelle → Fisch → fettreicher Fisch. Warengruppe konservierter Fisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »als Filet, mit festem Fleisch und mildem Raucharoma«. Allgemein planbarer, aber nicht lokal garantierter Weg über eine konkrete Vorbestellung oder Bestandsabfrage für konservierter Fisch.","PLANNED","Räucherforelle: In gut sortierten Märkten und Fischfachhandel verlässlich planbar aber nicht in jeder alltäglichen Ausweichquelle.","OPTIONAL","Räucherforelle | Form: als Filet, mit festem Fleisch und mildem Raucharoma | Bornheim gezielter Einkauf Deutschland Fischkonserven- oder internationales Trockenwarenregal","REFERENCE_ANCHOR"
"SOBA","Soba","APPLICABLE","Japanische dünne Nudeln mit Buchweizen als typischem Teigbestandteil; Buchweizenanteil und Beimischung von Weizen können variieren.","GENERAL_BROAD","Katalogpfad Nudeln → stärkehaltige Zutat oder Sättigungsbeilage. Warengruppe Getreide- oder Stärkeware, formrelevanter Prüfhinweis aus der vollständigen Definition: »Buchweizenanteil und Beimischung von Weizen können variieren«. Für Georgia ist „Reis-, Mehl-, Nudel- oder Trockenwarenregal nach vorheriger Händlerprüfung“ der einschlägige Weg.","PLANNED","Soba: ist „Reis-, Mehl-, Nudel- oder Trockenwarenregal nach vorheriger Händlerprüfung“ der einschlägige Weg.","OPTIONAL","Soba | Form: Buchweizenanteil und Beimischung von Weizen können variieren | Bornheim gezielter Einkauf Deutschland Reis-, Mehl-, Nudel- oder Trockenwarenregal",""
"SOBRASADA","Sobrasada","APPLICABLE","Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; nicht Chorizo und nicht ’Nduja.","SPECIALTY_BROAD","Katalogpfad gepökeltes oder luftgetrocknetes Fleisch → Schweinefleisch → Wurst → Fleisch. Warengruppe Wurst oder Pökelfleisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht Chorizo und nicht ’Nduja«. Breiter einschlägiger Spezialmarkt über die voneinander unabhängigen Händler Mitte Meer – Mediterranean direct shop sowie Directos – spicy sobrassade.","SPECIALTY","Sobrasada ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Mitte Meer – Mediterranean direct shop sowie Directos – spicy sobrassade.","REQUIRED","Sobrasada | Form: nicht Chorizo und nicht ’Nduja | Deutschland unabhängige Spezialhändler Wurst oder Pökelfleisch | geprüfte Quellen: Mitte Meer – Mediterranean direct shop ; Directos – spicy sobrassade","EVIDENCE_REQUIRED|BORDERLINE_PLANNED|RATING_RECONCILED_V2"
"SOLE","Seezunge","APPLICABLE","Seezunge als feiner magerer Plattfisch mit zartem, festem Fleisch; nicht Scholle.","GENERAL_BROAD","Deutsche See – frische Seezunge belegt: Deutsche See bietet die echte Seezunge Solea solea aktuell verfügbar als frischen ganzen Plattfisch an und liefert sie gekühlt. Der Bezug erfolgt über Deutschland und Österreich; gekühlte GO!-Express-Lieferung zum Wunschtermin; maßgeblich ist CHILLED_SHIPPING. Die Seite belegt ausdrücklich Seezunge und keine Scholle; Gewicht, kurze Haltbarkeit und Terminbestand müssen geprüft werden.","PLANNED","Seezunge: Deutsche See bietet die echte Seezunge Solea solea aktuell verfügbar als frischen ganzen Plattfisch an und liefert sie gekühlt.","REQUIRED","Seezunge Solea solea frisch ganz Deutsche See verfügbar nicht Scholle | Georgia Bornheim Rheinland | Deutsche See – frische Seezunge | IN_STOCK CHILLED_SHIPPING","EVIDENCE_REQUIRED|BORDERLINE_PLANNED"
"SOUR_CHERRY","Sauerkirsche","APPLICABLE","Sauerkirsche mit deutlich höherer Säure als Süßkirsche; frisch, tiefgekühlt oder ungesüßt konserviert verwendbar.","GENERAL_BROAD","GLOBUS – Alnatura Bio-Sauerkirschen ungesüßt belegt formgenau: GLOBUS listet ungesüßte Alnatura-Sauerkirschen aus Sauerkirschen, Wasser und Sauerkirschsaft im regulären Konservensortiment. Für Georgia in Bornheim gilt: Reguläres Sortiment im deutschen GLOBUS-Markthallennetz; konkrete Filiale für Bornheim oder Rostock prüfen; Logistik STANDARD_LOCAL. Belegt ist die zulässige konservierte, nicht die frische oder tiefgekühlte Form; Einzelmarktbestand bleibt offen.","PLANNED","Sauerkirsche: GLOBUS listet ungesüßte Alnatura-Sauerkirschen aus Sauerkirschen, Wasser und Sauerkirschsaft im regulären Konservensortiment.","REQUIRED","GLOBUS Alnatura Bio Sauerkirschen ungesüßt Wasser Sauerkirschsaft Sortiment | Georgia in Bornheim | REGULAR_RANGE STANDARD_LOCAL","EVIDENCE_REQUIRED|BORDERLINE_PLANNED"
"SOUR_CREAM","saure Sahne","APPLICABLE","Gesäuerter Rahm mit frischer Säure und mittlerem Fettgehalt; nicht Crème fraîche oder Quark.","GENERAL_LOCAL","Katalogpfad gesäuertes Milchprodukt → Milchprodukte. Warengruppe Milchprodukt, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht Crème fraîche oder Quark«. Regelweg in Bornheim über den regulären Bornheimer Regalweg »Molkereikühlregal«.","EASY","saure Sahne: gewöhnlicher lokaler Bezugsweg über den Bereich »Molkereikühlregal«.","OPTIONAL","saure Sahne | Form: nicht Crème fraîche oder Quark | Bornheim Molkereikühlregal gewöhnlicher Handel",""
"SOUR_RYE_STARTER","Żur-Saueransatz","APPLICABLE","Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek; nicht die fertige Suppe. Gewürzzusätze können variieren.","SPECIALTY_BROAD","Katalogpfad fermentierte Würzzutat → Sauce, Würzmittel oder Paste. Warengruppe Sauce oder Würzpaste, formrelevanter Prüfhinweis aus der vollständigen Definition: »Gewürzzusätze können variieren«. Breiter einschlägiger Spezialmarkt über die voneinander unabhängigen Händler Polskashop24 – Polish cooking aids with Zakwas sowie Krakowiacy i Górale – Zakwas na żur 900 ml.","SPECIALTY","Żur-Saueransatz ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Polskashop24 – Polish cooking aids with Zakwas sowie Krakowiacy i Górale – Zakwas na żur 900 ml.","REQUIRED","Żur-Saueransatz | Form: Gewürzzusätze können variieren | Deutschland unabhängige Spezialhändler Sauce oder Würzpaste | geprüfte Quellen: Polskashop24 – Polish cooking aids with Zakwas ; Krakowiacy i Górale – Zakwas na żur 900 ml","EVIDENCE_REQUIRED"
"SOURDOUGH_BREAD","Sauerteigbrot","APPLICABLE","Brot mit Sauerteig als prägendem Trieb- und Aromamittel; Getreide und Säuregrad bleiben offen.","GENERAL_LOCAL","Sauerteigbrot liegt im Bornheimer Brot- und Backwarenbereich als frischer Laib oder abgepacktes Schnittbrot.","EASY","Sauerteigbrot liegt im Bornheimer Brot- und Backwarenbereich als frischer Laib oder abgepacktes Schnittbrot.","OPTIONAL","Bornheim Sauerteigbrot frischer Laib Schnittbrot Backstation Bäckereitheke",""
"SOY_DRINK","Sojadrink","APPLICABLE","Flüssiger Pflanzendrink aus Sojabohnen; gesüßte und ungesüßte Varianten sind umfasst.","GENERAL_LOCAL","Katalogpfad pflanzlicher Drink. Warengruppe Pflanzendrink, formrelevanter Prüfhinweis aus der vollständigen Definition: »gesüßte und ungesüßte Varianten sind umfasst«. Regelweg in Bornheim über die gewöhnliche Bornheimer Auslage »Regal für haltbare oder gekühlte Pflanzendrinks«.","EASY","Sojadrink: gewöhnlicher lokaler Bezugsweg über den Bereich »Regal für haltbare oder gekühlte Pflanzendrinks«.","OPTIONAL","Sojadrink | Form: gesüßte und ungesüßte Varianten sind umfasst | Bornheim Regal für haltbare oder gekühlte Pflanzendrinks gewöhnlicher Handel",""
"SOY_PRODUCTS","Sojazutat","APPLICABLE","Offene Vorgabe für Sojabohnen und daraus hergestellte kulinarische Produkte; konkrete Verarbeitung bleibt wählbar.","GENERAL_LOCAL","Katalogpfad Hülsenfrüchte. Warengruppe pflanzliches Proteinprodukt, formrelevanter Prüfhinweis aus der vollständigen Definition: »konkrete Verarbeitung bleibt wählbar«. Regelweg in Bornheim über nahe Supermarktfilialen in Bornheim mit dem Bereich »Kühlregal für Tofu und pflanzliche Proteinprodukte«.","EASY","Sojazutat: gewöhnlicher lokaler Bezugsweg über den Bereich »Kühlregal für Tofu und pflanzliche Proteinprodukte«.","OPTIONAL","Sojazutat | Form: konkrete Verarbeitung bleibt wählbar | Bornheim Kühlregal für Tofu und pflanzliche Proteinprodukte gewöhnlicher Handel",""
"SOY_SAUCE","Sojasauce","APPLICABLE","Fermentierte salzige Würzsauce auf Sojabohnenbasis; Stil, Weizenanteil, Farbe und Intensität bleiben offen.","GENERAL_LOCAL","Katalogpfad fermentierte Würzzutat → fertige Sauce oder Würzpaste → Sauce, Würzmittel oder Paste. Warengruppe Sauce oder Würzpaste, formrelevanter Prüfhinweis aus der vollständigen Definition: »Stil, Weizenanteil, Farbe und Intensität bleiben offen«. Regelweg in Bornheim über den lokalen Supermarktbereich »Saucen-, Würzpasten- und Feinkostregal« in Bornheim.","EASY","Sojasauce: gewöhnlicher lokaler Bezugsweg über den Bereich »Saucen-, Würzpasten- und Feinkostregal«.","OPTIONAL","Sojasauce | Form: Stil, Weizenanteil, Farbe und Intensität bleiben offen | Bornheim Saucen-, Würzpasten- und Feinkostregal gewöhnlicher Handel",""
"SOYBEANS","Sojabohnen","APPLICABLE","Reife Sojabohnen als trockene oder vorgegarte Hülsenfrucht; nicht junge grüne Edamame.","GENERAL_BROAD","Katalogpfad Bohnen → Sojazutat → Hülsenfrüchte. Warengruppe pflanzliches Proteinprodukt, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht junge grüne Edamame«. Allgemein planbarer, aber nicht lokal garantierter Weg über eine konkrete Vorbestellung oder Bestandsabfrage für pflanzliches Proteinprodukt.","PLANNED","Sojabohnen ist über eine konkrete Vorbestellung oder Bestandsabfrage für pflanzliches Proteinprodukt im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.","OPTIONAL","Sojabohnen | Form: nicht junge grüne Edamame | Bornheim gezielter Einkauf Deutschland Kühlregal für Tofu und pflanzliche Proteinprodukte",""
"SPAETZLE","Spätzle","APPLICABLE","Weiche unregelmäßige Eiernudeln aus zähflüssigem Teig; frisch, getrocknet oder vorgegart verwendbar.","GENERAL_LOCAL","Katalogpfad Nudeln → stärkehaltige Zutat oder Sättigungsbeilage. Warengruppe Getreide- oder Stärkeware, formrelevanter Prüfhinweis aus der vollständigen Definition: »frisch, getrocknet oder vorgegart verwendbar«. Regelweg in Bornheim über den regulären Bornheimer Regalweg »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.","EASY","Spätzle: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.","OPTIONAL","Spätzle | Form: frisch, getrocknet oder vorgegart verwendbar | Bornheim Reis-, Mehl-, Nudel- oder Trockenwarenregal gewöhnlicher Handel",""
"SPAGHETTI","Spaghetti","APPLICABLE","Lange dünne runde Weizenpasta; Vollkorn- und gewöhnliche Hartweizenvarianten sind umfasst.","GENERAL_LOCAL","Katalogpfad Weizenpasta → Nudeln → stärkehaltige Zutat oder Sättigungsbeilage. Warengruppe Getreide- oder Stärkeware, formrelevanter Prüfhinweis aus der vollständigen Definition: »Vollkorn- und gewöhnliche Hartweizenvarianten sind umfasst«. Regelweg in Bornheim über das örtliche Sortiment »Reis-, Mehl-, Nudel- oder Trockenwarenregal« beim Wocheneinkauf in Bornheim.","EASY","Spaghetti: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.","OPTIONAL","Spaghetti | Form: Vollkorn- und gewöhnliche Hartweizenvarianten sind umfasst | Bornheim Reis-, Mehl-, Nudel- oder Trockenwarenregal gewöhnlicher Handel",""
"SPAGHETTI_SQUASH","Spaghettikürbis","APPLICABLE","Kürbis, dessen gegartes Fruchtfleisch in spaghettiartige Fasern zerfällt; nicht Pasta.","GENERAL_BROAD","Katalogpfad Kürbis → Fruchtgemüse → Gemüse. Warengruppe Gemüse oder Pilz, formrelevanter Prüfhinweis aus der vollständigen Definition: »dessen gegartes Fruchtfleisch in spaghettiartige Fasern zerfällt; nicht Pasta«. Allgemein planbarer, aber nicht lokal garantierter Weg über eine gezielte Filial- oder Bestellprüfung für Gemüse oder Pilz im allgemeinen deutschen Handel.","PLANNED","Spaghettikürbis ist über eine gezielte Filial- oder Bestellprüfung für Gemüse oder Pilz im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.","OPTIONAL","Spaghettikürbis | Form: dessen gegartes Fruchtfleisch in spaghettiartige Fasern zerfällt; nicht Pasta | Bornheim gezielter Einkauf Deutschland Obst- und Gemüseabteilung",""
"SPECULAAS_SPICE","Spekulatiusgewürz","APPLICABLE","Gewürzmischung für Speculaas/Spekulatius, typischerweise auf Basis von Zimt mit weiteren warmen Gewürzen wie Nelke und Muskat; Zusammensetzung kann variieren und Zucker wird nicht vorausgesetzt.","GENERAL_BROAD","Katalogpfad Gewürzmischung → Gewürz oder trockenes Würzmittel. Warengruppe Gewürz, formrelevanter Prüfhinweis aus der vollständigen Definition: »Zusammensetzung kann variieren und Zucker wird nicht vorausgesetzt«. Der passende Warenweg führt vom Standort Bornheim über „Gewürz- und Trockenwürzregal per bestandsgeprüfter Abholung“.","PLANNED","Spekulatiusgewürz: Der passende Warenweg führt vom Standort Bornheim über „Gewürz- und Trockenwürzregal per bestandsgeprüfter Abholung“.","OPTIONAL","Spekulatiusgewürz | Form: Zusammensetzung kann variieren und Zucker wird nicht vorausgesetzt | Bornheim gezielter Einkauf Deutschland Gewürz- und Trockenwürzregal",""
"SPECULOOS","Spekulatius","APPLICABLE","Knuspriges karamellisiertes Gewürzgebäck der Spekulatius-/Speculoos-Familie. Gemeint ist der fertige Keks, nicht eine Gewürzmischung; konkrete Gewürzzusammensetzung und Fettquelle können variieren.","GENERAL_LOCAL","Katalogpfad Süßware. Warengruppe Süßungs- oder Kakaoware, formrelevanter Prüfhinweis aus der vollständigen Definition: »konkrete Gewürzzusammensetzung und Fettquelle können variieren«. Regelweg in Bornheim über nahe Supermarktfilialen in Bornheim mit dem Bereich »Backzutaten-, Süßwaren- oder Kakaoregal«.","EASY","Spekulatius: gewöhnlicher lokaler Bezugsweg über den Bereich »Backzutaten-, Süßwaren- oder Kakaoregal«.","OPTIONAL","Spekulatius | Form: konkrete Gewürzzusammensetzung und Fettquelle können variieren | Bornheim Backzutaten-, Süßwaren- oder Kakaoregal gewöhnlicher Handel","RATING_RECONCILED_V2"
