"concept_code","display_name","review_applicability","product_form_basis","market_class","market_basis","proposed_availability","availability_note","evidence_requirement","evidence_search_terms","review_flags"
"SEAFOOD","Fisch und Meeresfrüchte","APPLICABLE","Offene Vorgabe für Fisch und essbare Meerestiere; konkrete Tiergruppe, Fettgehalt und Produktform bleiben wählbar.","GENERAL_LOCAL","Der konkrete Bezug von „Fisch und Meeresfrüchte“ läuft über die Fischkühlung, Tiefkühltruhe oder Fischtheke eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Fisch und Meeresfrüchte: gewöhnlicher lokaler Bezugsweg über den Bereich »Fisch und Meeresfrüchte«.","OPTIONAL","Fisch und Meeresfrüchte Offene Vorgabe für Fisch und essbare Meerestiere; Tobias Rostock Fisch Seafood Frische TK genauer Zuschnitt; Fisch und Meeresfrüchte; Die Fischkühlung, Tiefkühltruhe oder Fischtheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die präzise tierische Produktform","TOBIAS_ROSTOCK_PROFILE"
"SEAWEED","Algen","APPLICABLE","Essbare Meeresalgen; konkrete Arten und Produkte können geschmacklich stark variieren.","GENERAL_BROAD","Tobias prüft „Algen“ in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Händler für haltbare Algenprodukte.","PLANNED","Algen: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Händler für haltbare Algenprodukte.","OPTIONAL","Algen Essbare Meeresalgen; konkrete Arten und Produkte können geschmacklich stark…; Tobias Rostock Algen Trockenware exakte Art; Gemüse; gut sortierte Vollsortimenter und etablierte deutsche Händler für haltbare Algenprodukte; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"SEEDS","Kerne und Samen","APPLICABLE","Offene Vorgabe für kulinarisch genutzte Kerne und Samen; Sorte, Röstung und Zerkleinerung bleiben wählbar.","GENERAL_LOCAL","Der konkrete Bezug von „Kerne und Samen“ läuft über das Nuss-, Saaten-, Back- oder Brotaufstrichregal eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Kerne und Samen: gewöhnlicher lokaler Bezugsweg über den Bereich »Kerne und Samen«.","OPTIONAL","Kerne und Samen Offene Vorgabe für kulinarisch genutzte Kerne und Samen; Tobias Rostock Nuss Samen Mus genaue Rohware; Nüsse und Samen; Das Nuss-, Saaten-, Back- oder Brotaufstrichregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die geforderte ganze oder körnige Form","TOBIAS_ROSTOCK_PROFILE"
"SEITAN","Seitan","APPLICABLE","Festes proteinreiches Lebensmittel aus ausgewaschenem oder isoliertem Weizengluten; natur oder neutral vorgewürzt verwendbar.","GENERAL_BROAD","Für „Seitan“ führt der Rostocker Marktweg über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Pflanzensortimente.","PLANNED","Seitan: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Pflanzensortimente.","OPTIONAL","Seitan Festes proteinreiches Lebensmittel aus ausgewaschenem oder isoliertem…; Tobias Rostock Tofu Sojaprodukt genaue Form; pflanzliches Proteinprodukt; gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Pflanzensortimente; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"SEMOLINA","Hartweizengrieß","APPLICABLE","Körniger Hartweizengrieß für Teige, Breie oder Bindung; nicht feines Weizenmehl.","GENERAL_LOCAL","Tobias sucht „Hartweizengrieß“ in Rostock über das Getreide-, Mehl-, Reis- oder Teigwarenregal eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","Hartweizengrieß: gewöhnlicher lokaler Bezugsweg über den Bereich »Hartweizengrieß«.","OPTIONAL","Hartweizengrieß Körniger Hartweizengrieß für Teige, Breie oder Bindung; Tobias Rostock Getreide Stärke Teigware genaue Form; Getreide oder Pseudogetreide; Das Getreide-, Mehl-, Reis- oder Teigwarenregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"SERRANO_CHILI","Serrano-Chili","APPLICABLE","Schlanke frische Serrano-Chili mit mittlerer bis hoher Schärfe und frischem grünen Aroma.","NICHE_IMPORT","Tobias prüft „Serrano-Chili“ in Rostock über México Mágico – fresh Serrano listing, wobei die Evidenz beim Abruf verfügbaren Bestand und Frischeversand ausweist.","DIFFICULT","Serrano-Chili: Rostocker Bezugsweg über México Mágico – fresh Serrano listing; dokumentiert sind beim Abruf verfügbaren Bestand und Frischeversand.","REQUIRED","Serrano-Chili Schlanke frische Serrano-Chili mit mittlerer bis hoher Schärfe und frischem…; Tobias Rostock Gemüse frisch TK genaue Sorte; frische Chili; México Mágico – fresh Serrano listing; Bestand Produktform Versandlogistik; die verlangte frische Form","TOBIAS_ROSTOCK_PROFILE|FORM_OR_LOGISTICS_RISK|FORM_SENSITIVE|RESEARCH_REQUIRED"
"SERRANO_HAM","Serrano-Schinken","APPLICABLE","Spanischer luftgetrockneter Rohschinken nach Serrano-Art; nicht italienischer Prosciutto.","GENERAL_LOCAL","Der konkrete Bezug von „Serrano-Schinken“ läuft über die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Serrano-Schinken: gewöhnlicher lokaler Bezugsweg über den Bereich »Serrano-Schinken«.","OPTIONAL","Serrano-Schinken Spanischer luftgetrockneter Rohschinken nach Serrano-Art; Tobias Rostock Fleisch Wurst exakte Tierart Zuschnitt; Schinken; Die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die getrocknete Produktform","TOBIAS_ROSTOCK_PROFILE"
"SESAME_OIL","Sesamöl","APPLICABLE","Öl aus Sesam; geröstetes Öl ist intensiv würzend, helles ungeröstetes Öl milder und hitzetauglicher.","GENERAL_BROAD","Tobias prüft „Sesamöl“ in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Öl- oder Feinkosthändler.","PLANNED","Sesamöl: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Öl- oder Feinkosthändler.","OPTIONAL","Sesamöl Öl aus Sesam; geröstetes Öl ist intensiv würzend, helles ungeröstetes Öl…; Tobias Rostock Speiseöl Kochfett genaue Rohware; Speiseöl; gut sortierte Vollsortimenter und etablierte deutsche Öl- oder Feinkosthändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"SESAME_SEEDS","Sesam","APPLICABLE","Sesamsamen mit nussigem Aroma; hell oder schwarz, roh oder geröstet verwendbar.","GENERAL_LOCAL","Tobias sucht „Sesam“ in Rostock über das Nuss-, Saaten-, Back- oder Brotaufstrichregal eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","Sesam: gewöhnlicher lokaler Bezugsweg über den Bereich »Sesam«.","OPTIONAL","Sesam Sesamsamen mit nussigem Aroma; hell oder schwarz, roh oder geröstet verwendbar; Tobias Rostock Nuss Samen Mus genaue Rohware; Kerne und Samen; Das Nuss-, Saaten-, Back- oder Brotaufstrichregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"SHALLOT","Schalotte","APPLICABLE","Kleine längliche Schalotte mit feinerem, milderem Zwiebelaroma; nicht Frühlingszwiebel.","GENERAL_LOCAL","Tobias sucht „Schalotte“ in Rostock über die Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","Schalotte: gewöhnlicher lokaler Bezugsweg über den Bereich »Schalotte«.","OPTIONAL","Schalotte Kleine längliche Schalotte mit feinerem, milderem Zwiebelaroma; Tobias Rostock Gemüse frisch TK genaue Sorte; Lauch- und Zwiebelgemüse; Die Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"SHAOXING_WINE","Shaoxing-Reiswein","APPLICABLE","Chinesischer fermentierter Reiswein nach Shaoxing-Art mit nussig-oxidativem Aroma; als Kochwein, nicht Reisessig.","SPECIALTY_BROAD","Tobias prüft „Shaoxing-Reiswein“ in Rostock über Asia Street Food – Shaoxing rice wine 750 ml und My-Asia-Shop – Shaoxing cooking rice wine 750 ml, wobei die Evidenz ein dokumentiertes laufendes Angebot und Standardversand ausweist.","SPECIALTY","Shaoxing-Reiswein: Rostocker Bezugsweg über Asia Street Food – Shaoxing rice wine 750 ml und My-Asia-Shop – Shaoxing cooking rice wine 750 ml; dokumentiert sind ein dokumentiertes laufendes Angebot und Standardversand.","REQUIRED","Shaoxing-Reiswein Chinesischer fermentierter Reiswein nach Shaoxing-Art mit nussig-oxidativem…; Tobias Rostock Getränkehandel Kochalkohol genaue Sorte; Kochalkohol; My-Asia-Shop – Shaoxing cooking rice wine 750 ml | Asia Street Food – Shaoxing rice wine 750 ml; mehrere unabhängige Fachhändler Marktbreite; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|RESEARCH_REQUIRED"
"SHELLFISH","Schalen- und Krustentiere","APPLICABLE","Offene Vorgabe für Schalen- und Krustentiere, insbesondere Krebstiere und zweischalige Muscheln.","GENERAL_LOCAL","Tobias sucht „Schalen- und Krustentiere“ in Rostock über die Fischkühlung, Tiefkühltruhe oder Fischtheke eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","Schalen- und Krustentiere: gewöhnlicher lokaler Bezugsweg über den Bereich »Schalen- und Krustentiere«.","OPTIONAL","Schalen- und Krustentiere Offene Vorgabe für Schalen- und Krustentiere, insbesondere Krebstiere und…; Tobias Rostock Fisch Seafood Frische TK genauer Zuschnitt; Fisch und Meeresfrüchte; Die Fischkühlung, Tiefkühltruhe oder Fischtheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die präzise tierische Produktform","TOBIAS_ROSTOCK_PROFILE"
"SHERRY","Sherry","APPLICABLE","Aufgespriteter spanischer Wein nach Sherry-Art; trocken-oxidative bis süße Stile sind je nach Gericht möglich.","GENERAL_BROAD","Beim Einkauf von „Sherry“ nutzt Tobias große Getränkefachmärkte und etablierte deutsche Spirituosen- oder Weinversender.","PLANNED","Sherry: Beim Einkauf von „Sherry“ nutzt Tobias große Getränkefachmärkte und etablierte deutsche Spirituosen- oder Weinversender.","OPTIONAL","Sherry Aufgespriteter spanischer Wein nach Sherry-Art; Tobias Rostock Getränkehandel Kochalkohol genaue Sorte; Kochalkohol; große Getränkefachmärkte und etablierte deutsche Spirituosen- oder Weinversender; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE|RATING_RECONCILED_V2"
"SHERRY_VINEGAR","Sherryessig","APPLICABLE","Aus Sherrywein erzeugter gereifter Essig mit nussig-komplexer Säure; nicht Sherry oder Rotweinessig.","GENERAL_BROAD","Für „Sherryessig“ führt der Rostocker Marktweg über gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler, wobei die Evidenz die menschliche v2-Freigabe für diesen Weg und einen gezielten Händlerbesuch sowie Standardversand ausweist.","PLANNED","Sherryessig: Breiter allgemeiner Feinkost- und deutscher Onlinehandel ohne Abhängigkeit von einem engen spanischen Importmarkt.","REQUIRED","Sherryessig Aus Sherrywein erzeugter gereifter Essig mit nussig-komplexer Säure; Tobias Rostock Würzsauce Paste Essig exakte Sorte; Essig; gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","REFERENCE_ANCHOR|TOBIAS_ROSTOCK_PROFILE|RESEARCH_REQUIRED"
"SHIITAKE","Shiitake","APPLICABLE","Shiitake mit fleischigem Biss und kräftigem Umami; frisch oder getrocknet, wobei Trockenware intensiver schmeckt.","GENERAL_BROAD","Die Beschaffung von „Shiitake“ erfolgt in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Pilz- oder Frischehändler.","PLANNED","Shiitake: Die Beschaffung von „Shiitake“ erfolgt in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Pilz- oder Frischehändler.","OPTIONAL","Shiitake Shiitake mit fleischigem Biss und kräftigem Umami; Tobias Rostock Pilze frisch genaue Art; Pilze; gut sortierte Vollsortimenter und etablierte deutsche Pilz- oder Frischehändler; gezielter Einkauf Deutschland Wochenvorlauf; die verlangte frische Form","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE"
"SHIMEJI","Shimeji","APPLICABLE","Büschelig wachsende japanische Zuchtpilze mit festem Biss und mild-nussigem Aroma; braune und weiße Formen sind umfasst.","GENERAL_BROAD","Frische braune Shimeji-Buchenpilze sind bei Asia4Friends im 150-g-Pack aktuell bestellbar. Für Rostock erfolgt Frischversand mit Isoliertasche und Kühlakkus an den vorgesehenen Versandtagen.","PLANNED","Shimeji: Frische braune Shimeji-Buchenpilze sind bei Asia4Friends im 150-g-Pack aktuell bestellbar. Für Rostock erfolgt Frischversand mit Isoliertasche und Kühlakkus an den vorgesehenen Versandtagen.","REQUIRED","Shimeji frisch braun 150 g Asia4Friends Frischversand Montag Donnerstag Rostock","TOBIAS_ROSTOCK_PROFILE|RESEARCH_REQUIRED"
"SHIRATAKI","Shirataki-Nudeln","APPLICABLE","Transparente, sehr stärkearme Nudeln aus Konjak mit elastischem Biss; nicht Glas- oder Reisnudeln.","GENERAL_BROAD","Tobias sucht „Shirataki-Nudeln“ in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler gesucht.","PLANNED","Shirataki-Nudeln: Tobias sucht „Shirataki-Nudeln“ in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler gesucht.","OPTIONAL","Shirataki-Nudeln Transparente, sehr stärkearme Nudeln aus Konjak mit elastischem Biss; Tobias Rostock Getreide Stärke Teigware genaue Form; Nudeln; gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"SHRIMP","Garnelen","APPLICABLE","Garnelen als Krebstiere mit festem, leicht süßlichem Fleisch; Größe, Schale und frisch oder tiefgekühlt bleiben offen.","GENERAL_LOCAL","Die Rostocker Warenprüfung für „Garnelen“ erfolgt über die Fischkühlung, Tiefkühltruhe oder Fischtheke eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Garnelen: gewöhnlicher lokaler Bezugsweg über den Bereich »Garnelen«.","OPTIONAL","Garnelen Garnelen als Krebstiere mit festem, leicht süßlichem Fleisch; Tobias Rostock Fisch Seafood Frische TK genauer Zuschnitt; Krustentiere; Die Fischkühlung, Tiefkühltruhe oder Fischtheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die zugelassene Frisch- oder Tiefkühlform","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE"
"SHRIMP_PASTE","Garnelenpaste","APPLICABLE","Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami; regionale feste und weiche Formen sind umfasst.","SPECIALTY_BROAD","Tobias prüft „Garnelenpaste“ in Rostock über Asiashoponline – Mae Pranom shrimp paste 350 g und Village Foods – Por Kwan shrimp paste 200 g, wobei die Evidenz ein dokumentiertes laufendes Angebot und Standardversand ausweist.","SPECIALTY","Garnelenpaste: Rostocker Bezugsweg über Asiashoponline – Mae Pranom shrimp paste 350 g und Village Foods – Por Kwan shrimp paste 200 g; dokumentiert sind ein dokumentiertes laufendes Angebot und Standardversand.","REQUIRED","Garnelenpaste Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami; Tobias Rostock Würzsauce Paste Essig exakte Sorte; fermentierte Würzzutat / fertige Sauce oder Würzpaste; Village Foods – Por Kwan shrimp paste 200 g | Asiashoponline – Mae Pranom shrimp paste 350 g; mehrere unabhängige Fachhändler Marktbreite; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|RESEARCH_REQUIRED"
"SICHUAN_PEPPER","Szechuanpfeffer","APPLICABLE","Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung; kein echter Pfeffer.","SPECIALTY_BROAD","Tobias prüft „Szechuanpfeffer“ in Rostock über Asiafoodland – whole wild Sichuan pepper 50 g und Gewürze der Welt – Sichuan pepper range, wobei die Evidenz ein dokumentiertes laufendes Angebot und Standardversand ausweist.","SPECIALTY","Szechuanpfeffer: Rostocker Bezugsweg über Asiafoodland – whole wild Sichuan pepper 50 g und Gewürze der Welt – Sichuan pepper range; dokumentiert sind ein dokumentiertes laufendes Angebot und Standardversand.","REQUIRED","Szechuanpfeffer Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft…; Tobias Rostock Gewürz ganze gemahlene getrocknete Form; Gewürz oder trockenes Würzmittel; Asiafoodland – whole wild Sichuan pepper 50 g | Gewürze der Welt – Sichuan pepper range; mehrere unabhängige Fachhändler Marktbreite; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|RESEARCH_REQUIRED"
"SILKEN_TOFU","Seidentofu","APPLICABLE","Sehr weicher, kaum gepresster Tofu mit glatter puddingartiger Textur; nicht fester Tofu.","GENERAL_BROAD","Die Rostocker Warenprüfung für „Seidentofu“ erfolgt über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler.","PLANNED","Seidentofu: Die Rostocker Warenprüfung für „Seidentofu“ erfolgt über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler.","OPTIONAL","Seidentofu Sehr weicher, kaum gepresster Tofu mit glatter puddingartiger Textur; Tobias Rostock Hülsenfrucht getrocknet vorgegart Sorte; Tofu; gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"SLIVOVICE","Sliwowitz","APPLICABLE","Pflaumenbrand als generische Spirituosenart; nicht auf eine Marke beschränkt und nicht mit Pflaumenlikör gleichsetzen.","GENERAL_BROAD","Sliwowitz: Weinquelles formgenaue Kategorie „Obstbrand aus Pflaumen“ zeigt mehrere lagernde Flaschen; der deutschlandweite Versand in üblicherweise 1–3 Werktagen ist für Rostock ein belastbarer geplanter Spirituosenweg.","PLANNED","Sliwowitz: Weinquelles formgenaue Kategorie „Obstbrand aus Pflaumen“ zeigt mehrere lagernde Flaschen; der deutschlandweite Versand in üblicherweise 1–3 Werktagen ist für Rostock ein belastbarer geplanter Spirituosenweg.","REQUIRED","Sliwowitz Sliwovitz Obstbrand aus Pflaumen mehrere Flaschen lagernd | Tobias Rostock Weinquelle Deutschlandversand 1–3 Werktage | kein Pflaumenlikör","TOBIAS_ROSTOCK_PROFILE|RESEARCH_REQUIRED"
"SMOKED_PAPRIKA","geräuchertes Paprikapulver","APPLICABLE","Geräuchertes Paprikapulver mit süßer bis scharfer Ausprägung und deutlichem Raucharoma.","GENERAL_LOCAL","Tobias sucht „geräuchertes Paprikapulver“ in Rostock über das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","geräuchertes Paprikapulver: gewöhnlicher lokaler Bezugsweg über den Bereich »geräuchertes Paprikapulver«.","OPTIONAL","geräuchertes Paprikapulver Geräuchertes Paprikapulver mit süßer bis scharfer Ausprägung und deutlichem…; Tobias Rostock Gewürz ganze gemahlene getrocknete Form; Paprikapulver; Das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die gemahlene oder pulverisierte Form","TOBIAS_ROSTOCK_PROFILE"
