"evidence_id","checked_on","concept_code","product_form","market_scope","market_breadth","person_relevance","supported_rating","evidence_role","source_name","url","availability_status","shipping_scope","logistics","search_terms","finding","limitations"
"AV2N-N-0178","2026-09-04","STICKY_RICE","Klebreis mit hohem Amylopektinanteil und stark haftender Textur; weiß, schwarz oder violett möglich, nicht Sushireis.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asia4Friends – sticky rice range","https://asia4friends.de/klebreis","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Klebreis Klebreis mit hohem Amylopektinanteil und stark haftender Textur kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Asia4Friends – sticky rice range | Georgia MARKET_BREADTH 2026-09-04","Asia4Friends – sticky rice range führt Klebreis in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Klebreis, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0179","2026-09-04","STICKY_RICE","Klebreis mit hohem Amylopektinanteil und stark haftender Textur; weiß, schwarz oder violett möglich, nicht Sushireis.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Asiafoodland – sticky rice range","https://www.asiafoodland.de/food/reis-nudeln/reis/klebereis/","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Klebreis; Klebreis mit hohem Amylopektinanteil und stark haftender Textur; Tobias Rostock; breit aufgestellten internationalen Spezialsortiment Deutschland unabhängige Händler Bestand | Asiafoodland – sticky rice range | Tobias MARKET_BREADTH 2026-09-04","Asiafoodland – sticky rice range führt Klebreis in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Klebreis, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0180","2026-09-04","STICKY_RICE","Klebreis mit hohem Amylopektinanteil und stark haftender Textur; weiß, schwarz oder violett möglich, nicht Sushireis.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Asia4Friends – sticky rice range","https://asia4friends.de/klebreis","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Klebreis; Klebreis mit hohem Amylopektinanteil und stark haftender Textur; Tobias Rostock; breit aufgestellten internationalen Spezialsortiment Deutschland unabhängige Händler Bestand | Asia4Friends – sticky rice range | Tobias MARKET_BREADTH 2026-09-04","Asia4Friends – sticky rice range führt Klebreis in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Klebreis, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0181","2026-09-04","STINKY_TOFU","Intensiv fermentierter Tofu ostasiatischer Art mit markantem Geruch; Produktform und spätere Garung bleiben offen.","EU","NICHE_IMPORT","Georgia","DIFFICULT","ROUTE_LIMITATION","Bick Shop – Wangzhihe stinky tofu 330 g","https://bick.shop/food/1278-stinke-tofu-330g-fermentierter-konservierter-stinky-6907592000019.html","VARIABLE_STOCK","Cross-border specialist route to Germany","IMPORT_RESTRICTION","Stinky Tofu Intensiv fermentierter Tofu ostasiatischer Art mit markantem Geruch kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Bick Shop – Wangzhihe stinky tofu 330 g | Georgia ROUTE_LIMITATION 2026-09-04","Bick Shop – Wangzhihe stinky tofu 330 g belegt für Stinky Tofu nur einen engen formtreuen Weg; frische Produktform, Bestand oder import restriction bleiben für Georgia konkrete Engpässe.","Stinky Tofu, Georgia: Die Quelle belegt keinen breiten Endkundenmarkt; Produktform, Bestand und Logistik begrenzen den Weg."
"AV2N-N-0182","2026-09-04","STINKY_TOFU","Intensiv fermentierter Tofu ostasiatischer Art mit markantem Geruch; Produktform und spätere Garung bleiben offen.","EU","NICHE_IMPORT","Tobias","DIFFICULT","ROUTE_LIMITATION","Bick Shop – Wangzhihe stinky tofu 330 g","https://bick.shop/food/1278-stinke-tofu-330g-fermentierter-konservierter-stinky-6907592000019.html","VARIABLE_STOCK","Cross-border specialist route to Germany","IMPORT_RESTRICTION","Stinky Tofu; Intensiv fermentierter Tofu ostasiatischer Art mit markantem Geruch; Tobias Rostock; produktspezifischen Nischen- und Importsortiment Deutschland EU exakte Form Bestand Versand | Bick Shop – Wangzhihe stinky tofu 330 g | Tobias ROUTE_LIMITATION 2026-09-04","Bick Shop – Wangzhihe stinky tofu 330 g belegt für Stinky Tofu nur einen engen formtreuen Weg; frische Produktform, Bestand oder import restriction bleiben für Tobias konkrete Engpässe.","Stinky Tofu, Tobias: Die Quelle belegt keinen breiten Endkundenmarkt; Produktform, Bestand und Logistik begrenzen den Weg."
"AV2N-N-0183","2026-09-04","SUGARCANE_VINEGAR","Natürlich fermentierter Essig auf Basis von Zuckerrohr beziehungsweise Zuckerrohrsaft. Gemeint ist die generische Essigart; nicht auf Sukang Iloko oder eine bestimmte Marke beschränkt.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Village Foods – Silver Swan cane vinegar","https://villagefoods.de/products/zuckerrohressig-silver-swan-cane-vinegar","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Zuckerrohressig Natürlich fermentierter Essig auf Basis von Zuckerrohr beziehungsweise Zuckerrohrsaft kaufen Deutschland Sortiment Bornheim Köln Düsseldorf internationalen Händler Versand | Village Foods – Silver Swan cane vinegar | Georgia MARKET_BREADTH 2026-09-04","Village Foods – Silver Swan cane vinegar führt Zuckerrohressig in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Zuckerrohressig, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0184","2026-09-04","SUGARCANE_VINEGAR","Natürlich fermentierter Essig auf Basis von Zuckerrohr beziehungsweise Zuckerrohrsaft. Gemeint ist die generische Essigart; nicht auf Sukang Iloko oder eine bestimmte Marke beschränkt.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Pilipino Business – Datu Puti cane vinegar 750 ml","https://www.pilipino-business.de/shop/cane-vinegar-sukang-maasim-750ml-datu-puti-75","VARIABLE_STOCK","Germany-wide specialist shipping","STANDARD_SHIPPING","Zuckerrohressig Natürlich fermentierter Essig auf Basis von Zuckerrohr beziehungsweise Zuckerrohrsaft kaufen Deutschland Sortiment Bornheim Köln Düsseldorf internationalen Händler Versand | Pilipino Business – Datu Puti cane vinegar 750 ml | Georgia MARKET_BREADTH 2026-09-04","Pilipino Business – Datu Puti cane vinegar 750 ml führt Zuckerrohressig in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Zuckerrohressig, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0185","2026-09-04","SUGARCANE_VINEGAR","Natürlich fermentierter Essig auf Basis von Zuckerrohr beziehungsweise Zuckerrohrsaft. Gemeint ist die generische Essigart; nicht auf Sukang Iloko oder eine bestimmte Marke beschränkt.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Village Foods – Silver Swan cane vinegar","https://villagefoods.de/products/zuckerrohressig-silver-swan-cane-vinegar","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Zuckerrohressig Natürlich fermentierter Essig auf Basis von Zuckerrohr beziehungsweise Zuckerrohrsaft. Gemeint ist die generische Essigart; nicht auf Sukang Iloko oder eine bestimmte Marke beschränkt. Rostock einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | Village Foods – Silver Swan cane vinegar | Tobias MARKET_BREADTH 2026-09-04","Village Foods – Silver Swan cane vinegar führt Zuckerrohressig in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Zuckerrohressig, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0186","2026-09-04","SUGARCANE_VINEGAR","Natürlich fermentierter Essig auf Basis von Zuckerrohr beziehungsweise Zuckerrohrsaft. Gemeint ist die generische Essigart; nicht auf Sukang Iloko oder eine bestimmte Marke beschränkt.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Pilipino Business – Datu Puti cane vinegar 750 ml","https://www.pilipino-business.de/shop/cane-vinegar-sukang-maasim-750ml-datu-puti-75","VARIABLE_STOCK","Germany-wide specialist shipping","STANDARD_SHIPPING","Zuckerrohressig Natürlich fermentierter Essig auf Basis von Zuckerrohr beziehungsweise Zuckerrohrsaft. Gemeint ist die generische Essigart; nicht auf Sukang Iloko oder eine bestimmte Marke beschränkt. Rostock einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | Pilipino Business – Datu Puti cane vinegar 750 ml | Tobias MARKET_BREADTH 2026-09-04","Pilipino Business – Datu Puti cane vinegar 750 ml führt Zuckerrohressig in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Zuckerrohressig, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0187","2026-09-04","SWORDFISH","Schwertfisch mit festem, fleischigem und eher magerem Fischfleisch; meist als Steak oder Filet verwendet.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","Send a Fish – frisches Schwertfischfilet","https://www.send-a-fish.de/schwertfischfilet-frisch","IN_STOCK","Deutschland, Österreich und Niederlande; gekühlter GO!-Express über Nacht zum Wunschtermin","CHILLED_SHIPPING","Schwertfischfilet Xiphias gladius frisch vakuumiert Send a Fish Lieferdatum Express","Send a Fish bietet frisches vakuumiertes Schwertfischfilet der Art Xiphias gladius in etwa 250-Gramm-Portionen mit Liefer- oder Wunschdatum an.","Frischware soll unter zwei Grad Celsius binnen drei Tagen verbraucht werden; Fang- und Lieferbestand bleiben veränderlich."
"AV2N-N-0188","2026-09-04","SWORDFISH","Schwertfisch mit festem, fleischigem und eher magerem Fischfleisch; meist als Steak oder Filet verwendet.","GERMANY_EU","GENERAL_BROAD","Tobias","PLANNED","EXACT_ROUTE","Send a Fish – frisches Schwertfischfilet","https://www.send-a-fish.de/schwertfischfilet-frisch","IN_STOCK","Deutschland, Österreich und Niederlande; gekühlter GO!-Express über Nacht zum Wunschtermin","CHILLED_SHIPPING","Schwertfischfilet Xiphias gladius frisch vakuumiert Send a Fish Lieferdatum Express","Send a Fish bietet frisches vakuumiertes Schwertfischfilet der Art Xiphias gladius in etwa 250-Gramm-Portionen mit Liefer- oder Wunschdatum an.","Frischware soll unter zwei Grad Celsius binnen drei Tagen verbraucht werden; Fang- und Lieferbestand bleiben veränderlich."
"AV2N-N-0189","2026-09-04","TABLEA","Philippinische gepresste beziehungsweise geformte Kakaomasse aus gerösteten und gemahlenen Kakaobohnen, traditionell insbesondere für Tsokolate. Gemeint ist reine oder nur gering gesüßte Tablea; nicht Kakaopulver oder gewöhnliche Tafelschokolade.","GERMANY_EU","NICHE_IMPORT","Georgia","DIFFICULT","ROUTE_LIMITATION","Filipino Asian Store – Tablea Batirol 200 g","https://www.filipinoasianstore.de/p/tablea-batirol-tablea-de-cacao-200g","VARIABLE_STOCK","Single Philippine-import specialist route","IMPORT_RESTRICTION","Tablea oder Tableya Philippinische gepresste beziehungsweise geformte Kakaomasse aus gerösteten und gemahlenen Kakaobohnen, traditionell insbesondere für Tsokolate kaufen Deutschland Sortiment Bornheim Köln Düsseldorf philippinischen Händler Versand | Filipino Asian Store – Tablea Batirol 200 g | Georgia ROUTE_LIMITATION 2026-09-04","Filipino Asian Store – Tablea Batirol 200 g belegt für Tablea oder Tableya nur einen engen formtreuen Weg; frische Produktform, Bestand oder import restriction bleiben für Georgia konkrete Engpässe.","Tablea oder Tableya, Georgia: Die Quelle belegt keinen breiten Endkundenmarkt; Produktform, Bestand und Logistik begrenzen den Weg."
"AV2N-N-0190","2026-09-04","TABLEA","Philippinische gepresste beziehungsweise geformte Kakaomasse aus gerösteten und gemahlenen Kakaobohnen, traditionell insbesondere für Tsokolate. Gemeint ist reine oder nur gering gesüßte Tablea; nicht Kakaopulver oder gewöhnliche Tafelschokolade.","GERMANY_EU","NICHE_IMPORT","Tobias","DIFFICULT","ROUTE_LIMITATION","Filipino Asian Store – Tablea Batirol 200 g","https://www.filipinoasianstore.de/p/tablea-batirol-tablea-de-cacao-200g","VARIABLE_STOCK","Single Philippine-import specialist route","IMPORT_RESTRICTION","Tablea oder Tableya; Philippinische gepresste beziehungsweise geformte Kakaomasse aus gerösteten und gemahlenen Kakaobohnen; Tobias Rostock; philippinischen Import- und Spezialsortiment Deutschland EU exakte Form Bestand Versand | Filipino Asian Store – Tablea Batirol 200 g | Tobias ROUTE_LIMITATION 2026-09-04","Filipino Asian Store – Tablea Batirol 200 g belegt für Tablea oder Tableya nur einen engen formtreuen Weg; frische Produktform, Bestand oder import restriction bleiben für Tobias konkrete Engpässe.","Tablea oder Tableya, Tobias: Die Quelle belegt keinen breiten Endkundenmarkt; Produktform, Bestand und Logistik begrenzen den Weg."
"AV2N-N-0191","2026-09-04","TAMARIND","Säuerliche Frucht, in Deutschland für die Küche meist als Paste, Block oder Konzentrat erhältlich.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asiatischer Lebensmittelladen – tamarind pastes","https://www.asiatischer-lebensmittelladen.de/kategorie/pickels-pasten/tamarind-pasten/","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Tamarinde Säuerliche Frucht, in Deutschland für die Küche meist als Paste, Block oder Konzentrat erhältlich kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Asiatischer Lebensmittelladen – tamarind pastes | Georgia MARKET_BREADTH 2026-09-04","Asiatischer Lebensmittelladen – tamarind pastes führt Tamarinde in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Tamarinde, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0192","2026-09-04","TAMARIND","Säuerliche Frucht, in Deutschland für die Küche meist als Paste, Block oder Konzentrat erhältlich.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Village Foods – TRS tamarind paste","https://villagefoods.de/products/tamarindenpaste-trs-tamarind-paste","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Tamarinde Säuerliche Frucht, in Deutschland für die Küche meist als Paste, Block oder Konzentrat erhältlich kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Village Foods – TRS tamarind paste | Georgia MARKET_BREADTH 2026-09-04","Village Foods – TRS tamarind paste führt Tamarinde in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Tamarinde, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0193","2026-09-04","TAMARIND","Säuerliche Frucht, in Deutschland für die Küche meist als Paste, Block oder Konzentrat erhältlich.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Asiatischer Lebensmittelladen – tamarind pastes","https://www.asiatischer-lebensmittelladen.de/kategorie/pickels-pasten/tamarind-pasten/","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Tamarinde; Säuerliche Frucht, in Deutschland für die Küche meist als Paste, Block oder Konzentrat erhältlich; Tobias Rostock; internationalen Frische- und Gemüsesortiment Deutschland unabhängige Händler Bestand | Asiatischer Lebensmittelladen – tamarind pastes | Tobias MARKET_BREADTH 2026-09-04","Asiatischer Lebensmittelladen – tamarind pastes führt Tamarinde in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Tamarinde, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0194","2026-09-04","TAMARIND","Säuerliche Frucht, in Deutschland für die Küche meist als Paste, Block oder Konzentrat erhältlich.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Village Foods – TRS tamarind paste","https://villagefoods.de/products/tamarindenpaste-trs-tamarind-paste","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Tamarinde; Säuerliche Frucht, in Deutschland für die Küche meist als Paste, Block oder Konzentrat erhältlich; Tobias Rostock; internationalen Frische- und Gemüsesortiment Deutschland unabhängige Händler Bestand | Village Foods – TRS tamarind paste | Tobias MARKET_BREADTH 2026-09-04","Village Foods – TRS tamarind paste führt Tamarinde in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Tamarinde, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0195","2026-09-04","TAPIOCA_STARCH","Feine Stärke aus Maniok mit starker Bindung und elastischer Texturwirkung; nicht ganze Maniokwurzel.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asiafoodland – Asian food direct shop","https://www.asiafoodland.de/food/","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Tapiokastärke Feine Stärke aus Maniok mit starker Bindung und elastischer Texturwirkung; nicht ganze Maniokwurzel. Bornheim/Köln/Düsseldorf einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | Asiafoodland – Asian food direct shop | Georgia MARKET_BREADTH 2026-09-04","Asiafoodland – Asian food direct shop führt Tapiokastärke in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Tapiokastärke, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0196","2026-09-04","TAPIOCA_STARCH","Feine Stärke aus Maniok mit starker Bindung und elastischer Texturwirkung; nicht ganze Maniokwurzel.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asiashoponline – Cock Brand tapioca starch 400 g","https://asiashoponline.de/tapiokastaerke-hahnmarke-400g","IN_STOCK","Germany-wide specialist shipping","STANDARD_SHIPPING","Tapiokastärke Feine Stärke aus Maniok mit starker Bindung und elastischer Texturwirkung; nicht ganze Maniokwurzel. Bornheim/Köln/Düsseldorf einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | Asiashoponline – Cock Brand tapioca starch 400 g | Georgia MARKET_BREADTH 2026-09-04","Asiashoponline – Cock Brand tapioca starch 400 g führt Tapiokastärke in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Tapiokastärke, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
