concept_code	display_name	review_applicability	cooking_novelty	availability_georgia	availability_tobias	availability_note_georgia	availability_note_tobias	novelty_approval_origin	availability_georgia_approval_origin	availability_tobias_approval_origin	availability_note_georgia_approval_origin	availability_note_tobias_approval_origin	overall_approval_origin	final_acceptance_status	base_draw_weight_review	source_provenance	catalog_commit	review_version
SMOKED_PAPRIKA	geräuchertes Paprikapulver	APPLICABLE	1	EASY	EASY	geräuchertes Paprikapulver: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.	geräuchertes Paprikapulver: gewöhnlicher lokaler Bezugsweg über den Bereich »geräuchertes Paprikapulver«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SMOKED_SALMON	Räucherlachs	APPLICABLE	1	EASY	EASY	Räucherlachs: gewöhnlicher lokaler Bezugsweg über den Bereich »Fischkonserven- oder internationales Trockenwarenregal«.	Räucherlachs: gewöhnlicher lokaler Bezugsweg über den Bereich »Räucherlachs«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SMOKED_TOFU	Räuchertofu	APPLICABLE	2	EASY	EASY	Räuchertofu: gewöhnlicher lokaler Bezugsweg über den Bereich »Kühlregal für Tofu und pflanzliche Proteinprodukte«.	Räuchertofu: Rostocker Bezugsweg über das Hülsenfrucht-, Konserven- oder Trockensortiment eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SMOKED_TROUT	Räucherforelle	APPLICABLE	2	PLANNED	PLANNED	Räucherforelle: In gut sortierten Märkten und Fischfachhandel verlässlich planbar aber nicht in jeder alltäglichen Ausweichquelle.	Räucherforelle: In gut sortierten Märkten und Fischfachhandel verlässlich planbar aber nicht in jeder alltäglichen Ausweichquelle.	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	MIXED	APPROVED_FINAL		AI_REVIEW_BASE|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOBA	Soba	APPLICABLE	2	PLANNED	PLANNED	Soba: ist „Reis-, Mehl-, Nudel- oder Trockenwarenregal nach vorheriger Händlerprüfung“ der einschlägige Weg.	Soba: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOBRASADA	Sobrasada	APPLICABLE	3	SPECIALTY	SPECIALTY	Sobrasada ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Mitte Meer – Mediterranean direct shop sowie Directos – spicy sobrassade.	Sobrasada: Rostocker Bezugsweg über Directos – spicy sobrassade und Mitte Meer – Mediterranean direct shop; dokumentiert sind ein dokumentiertes laufendes Angebot und Kühlversand sowie Standardversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOLE	Seezunge	APPLICABLE	1	SPECIALTY	SPECIALTY	Seezunge ist über Fischfachhandel und spezialisierte Seafood-Wege erhältlich; die exakte Art ist kein breit abgesicherter allgemeiner Fischthekenstandard.	Seezunge ist über Fischfachhandel und spezialisierte Seafood-Wege erhältlich; die exakte Art ist kein breit abgesicherter allgemeiner Fischthekenstandard.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|HUMAN_CHARGE_4	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOURDOUGH_BREAD	Sauerteigbrot	APPLICABLE	1	EASY	EASY	Sauerteigbrot liegt im Bornheimer Brot- und Backwarenbereich als frischer Laib oder abgepacktes Schnittbrot.	Sauerteigbrot: gewöhnlicher lokaler Bezugsweg über den Bereich »Sauerteigbrot«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOUR_CHERRY	Sauerkirsche	APPLICABLE	2	PLANNED	PLANNED	Sauerkirsche: GLOBUS listet ungesüßte Alnatura-Sauerkirschen aus Sauerkirschen, Wasser und Sauerkirschsaft im regulären Konservensortiment.	Sauerkirsche: GLOBUS listet ungesüßte Alnatura-Sauerkirschen aus Sauerkirschen, Wasser und Sauerkirschsaft im regulären Konservensortiment.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOUR_CREAM	saure Sahne	APPLICABLE	1	EASY	EASY	saure Sahne: gewöhnlicher lokaler Bezugsweg über den Bereich »Molkereikühlregal«.	saure Sahne: gewöhnlicher lokaler Bezugsweg über den Bereich »saure Sahne«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOUR_RYE_STARTER	Żur-Saueransatz	APPLICABLE	3	SPECIALTY	SPECIALTY	Żur-Saueransatz ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Polskashop24 – Polish cooking aids with Zakwas sowie Krakowiacy i Górale – Zakwas na żur 900 ml.	Żur-Saueransatz: Rostocker Bezugsweg über Krakowiacy i Górale – Zakwas na żur 900 ml und Polskashop24 – Polish cooking aids with Zakwas; dokumentiert sind ein dokumentiertes laufendes Angebot und Standardversand.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|HUMAN_CHARGE_3	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOYBEANS	Sojabohnen	APPLICABLE	2	PLANNED	PLANNED	Sojabohnen ist über eine konkrete Vorbestellung oder Bestandsabfrage für pflanzliches Proteinprodukt im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Sojabohnen: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOY_DRINK	Sojadrink	APPLICABLE	2	EASY	EASY	Sojadrink: gewöhnlicher lokaler Bezugsweg über den Bereich »Regal für haltbare oder gekühlte Pflanzendrinks«.	Sojadrink: gewöhnlicher lokaler Bezugsweg über den Bereich »Sojadrink«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOY_PRODUCTS	Sojazutat	APPLICABLE	2	EASY	EASY	Sojazutat: gewöhnlicher lokaler Bezugsweg über den Bereich »Kühlregal für Tofu und pflanzliche Proteinprodukte«.	Sojazutat: Rostocker Bezugsweg über das Hülsenfrucht-, Konserven- oder Trockensortiment eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SOY_SAUCE	Sojasauce	APPLICABLE	1	EASY	EASY	Sojasauce: gewöhnlicher lokaler Bezugsweg über den Bereich »Saucen-, Würzpasten- und Feinkostregal«.	Sojasauce: gewöhnlicher lokaler Bezugsweg über den Bereich »Sojasauce«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPAETZLE	Spätzle	APPLICABLE	1	EASY	EASY	Spätzle: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Spätzle: gewöhnlicher lokaler Bezugsweg über den Bereich »Spätzle«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPAGHETTI	Spaghetti	APPLICABLE	1	EASY	EASY	Spaghetti: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Spaghetti: Rostocker Bezugsweg über das Getreide-, Mehl-, Reis- oder Teigwarenregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPAGHETTI_SQUASH	Spaghettikürbis	APPLICABLE	2	PLANNED	PLANNED	Spaghettikürbis ist über eine gezielte Filial- oder Bestellprüfung für Gemüse oder Pilz im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Spaghettikürbis: Für „Spaghettikürbis“ wird das Angebot über gut sortierte Vollsortimenter und etablierte deutsche Gemüse- oder Frischehändler kontrolliert.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPECULAAS_SPICE	Spekulatiusgewürz	APPLICABLE	2	PLANNED	PLANNED	Spekulatiusgewürz: Der passende Warenweg führt vom Standort Bornheim über „Gewürz- und Trockenwürzregal per bestandsgeprüfter Abholung“.	Spekulatiusgewürz: Die Rostocker Warenprüfung für „Spekulatiusgewürz“ erfolgt über gut sortierte Vollsortimenter und etablierte deutsche Gewürzhändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPECULOOS	Spekulatius	APPLICABLE	4	EASY	EASY	Spekulatius: gewöhnlicher lokaler Bezugsweg über den Bereich »Backzutaten-, Süßwaren- oder Kakaoregal«.	Spekulatius: gewöhnlicher lokaler Bezugsweg über den Bereich »Spekulatius«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPELT	Dinkel	APPLICABLE	2	PLANNED	PLANNED	Dinkel: Georgia prüft und bezieht die Form über „Reis-, Mehl-, Nudel- oder Trockenwarenregal über einen gut sortierten Markt mit Bestellservice“.	Dinkel: Die Beschaffung von „Dinkel“ erfolgt in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPICES	Gewürz oder trockenes Würzmittel	NOT_APPLICABLE_STRUCTURE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE			HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	NOT_APPLICABLE	NOT_APPLICABLE	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|STRUCTURE_DECISION_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPICE_BLENDS	Gewürzmischung	APPLICABLE	2	EASY	EASY	Gewürzmischung: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.	Gewürzmischung: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürzmischung«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPINACH	Spinat	APPLICABLE	1	EASY	EASY	Spinat: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Spinat: gewöhnlicher lokaler Bezugsweg über den Bereich »Spinat«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPLIT_PEAS	Spalterbsen	APPLICABLE	2	EASY	EASY	Spalterbsen: gewöhnlicher lokaler Bezugsweg über den Bereich »Hülsenfrucht-, Konserven- oder Trockenwarenregal«.	Spalterbsen: gewöhnlicher lokaler Bezugsweg über den Bereich »Spalterbsen«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPRING_ONION	Frühlingszwiebel	APPLICABLE	1	EASY	EASY	Frühlingszwiebel: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Frühlingszwiebel: gewöhnlicher lokaler Bezugsweg über den Bereich »Frühlingszwiebel«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SPROUTS	Sprossen	APPLICABLE	2	PLANNED	PLANNED	Sprossen ist über eine konkrete Vorbestellung oder Bestandsabfrage für Gemüse oder Pilz im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Sprossen: Der konkrete Bezug von „Sprossen“ läuft über gut sortierte Vollsortimenter und etablierte deutsche Gemüse- oder Frischehändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SQUID	Tintenfisch	APPLICABLE	2	PLANNED	PLANNED	Tintenfisch ist über einen vorbereiteten Einkauf im gut sortierten Bereich »Fischkühlung, Fischtheke oder Tiefkühlabteilung« im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Tintenfisch: Die Beschaffung von „Tintenfisch“ erfolgt in Rostock über Vorbestellung an einer gut sortierten Supermarkt-Fischtheke oder etablierter bundesweiter Seafood-Versand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
SRIRACHA	Sriracha	APPLICABLE	2	PLANNED	PLANNED	Sriracha ist über eine gezielte Filial- oder Bestellprüfung für Sauce oder Würzpaste im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Sriracha: Die Beschaffung von „Sriracha“ erfolgt in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STARCHES	stärkehaltige Zutat oder Sättigungsbeilage	APPLICABLE	1	EASY	EASY	stärkehaltige Zutat oder Sättigungsbeilage: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	stärkehaltige Zutat oder Sättigungsbeilage: gewöhnlicher lokaler Bezugsweg über den Bereich »stärkehaltige Zutat oder Sättigungsbeilage«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STARCH_BINDERS	Stärke oder Bindemittel	APPLICABLE	1	EASY	EASY	Stärke oder Bindemittel: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Stärke oder Bindemittel: Rostocker Bezugsweg über das Getreide-, Mehl-, Reis- oder Teigwarenregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STARFRUIT	Sternfrucht oder Karambole	APPLICABLE	3	PLANNED	PLANNED	Sternfrucht oder Karambole ist über eine reguläre Onlinebestellung im allgemeinen Handel mit formgenauer Artikelsuche im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Sternfrucht oder Karambole: Tobias sucht „Sternfrucht oder Karambole“ in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Frucht- oder Frischehändler gesucht.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STAR_ANISE	Sternanis	APPLICABLE	2	PLANNED	PLANNED	Sternanis ist über eine konkrete Vorbestellung oder Bestandsabfrage für Gewürz im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Sternanis: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Gewürzhändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STEM_VEGETABLES	Stängelgemüse	APPLICABLE	1	EASY	EASY	Stängelgemüse: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Stängelgemüse: Rostocker Bezugsweg über die Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STICKY_RICE	Klebreis	APPLICABLE	2	SPECIALTY	SPECIALTY	Klebreis ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Asiafoodland – sticky rice range sowie Asia4Friends – sticky rice range.	Klebreis: Rostocker Bezugsweg über Asia4Friends – sticky rice range und Asiafoodland – sticky rice range; dokumentiert sind ein dokumentiertes laufendes Angebot und Standardversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STINKY_TOFU	Stinky Tofu	APPLICABLE	4	DIFFICULT	DIFFICULT	Stinky Tofu: Nur der schmale Händlerweg über Bick Shop – Wangzhihe stinky tofu 330 g ist positiv belegt; Importbeschränkung begrenzt Form, Bestand oder Logistik.	Stinky Tofu: Rostocker Bezugsweg über Bick Shop – Wangzhihe stinky tofu 330 g; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Importbeschränkungen.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|HUMAN_CHARGE_6	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STOCKFISH	Stockfisch	APPLICABLE	3	DIFFICULT	DIFFICULT	Stockfisch: Wenige norwegisch/afrikanisch/adria-spezialisierte Wege und hohe Verwechslungsgefahr mit gesalzenem Klippfisch/Bacalhau.	Stockfisch: Wenige norwegisch/afrikanisch/adria-spezialisierte Wege und hohe Verwechslungsgefahr mit gesalzenem Klippfisch/Bacalhau.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|NOVELTY_REFERENCE_ANCHOR_HUMAN|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STOCKS	Brühe oder Fond	APPLICABLE	1	EASY	EASY	Brühe oder Fond: gewöhnlicher lokaler Bezugsweg über den Bereich »Brühen-, Fond- und Suppenregal«.	Brühe oder Fond: Rostocker Bezugsweg über das Brühen-, Fonds- oder Suppenregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STONE_FRUIT	Steinobst	APPLICABLE	1	EASY	EASY	Steinobst: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Steinobst: gewöhnlicher lokaler Bezugsweg über den Bereich »Steinobst«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STRAWBERRY	Erdbeere	APPLICABLE	1	EASY	EASY	Erdbeere: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Erdbeere: Rostocker Bezugsweg über den Obst- oder Tiefkühlobstbereich eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
STROOPWAFEL	Stroopwafel	APPLICABLE	4	PLANNED	PLANNED	Stroopwafel ist über eine gezielte Filial- oder Bestellprüfung für Back- oder Brotwaren im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Stroopwafel: Beim Einkauf von „Stroopwafel“ nutzt Tobias gut sortierte Vollsortimenter und etablierte deutsche Back- oder Süßwarenhändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
